trajectory_id,x,y,isovist_area,isovist_perimeter
201902201210,2030.66732623916,3523.4837314133306,66017262.00996424,162391.3981937466
201902201210,1843.258147771302,3579.877627097868,47472347.69936996,80267.59292758435
201902201210,1793.7230569068574,3488.5060660938225,40379621.441242516,105196.57467285101
201902201210,1865.4303962632423,3176.89510162611,53319073.96766425,131726.8537835796
201902201210,1924.3715021452133,2999.9484435542163,60941734.255346954,133011.230088692
201902201210,1847.8881448257248,2593.9565574118856,30887190.15062897,152114.81189310225
201902201210,2317.5398632975803,2558.219891989449,36262822.83433854,175670.4495116323
201902201210,2466.7184101386893,2188.435195006909,12663551.52384533,157336.85747370927
201902201210,3028.383019584985,2255.6733848067583,46745311.756363794,75806.81930720928
201902201210,3019.313205223747,1722.3585308139218,19525339.01234327,52682.86901049502
201902201210,3271.4013311628973,1658.2017872246342,2367168.9723458868,17177.367172344824
201902201210,3779.4475449053984,1646.221542530055,30742736.5667882,55823.934679609054
201902201210,3891.980212465181,1826.7650249004048,4375875.338494125,71408.23914091026
201902201210,3986.223098380253,2073.5043078528743,69695617.93677336,127396.49952157546
